,StateName,StateCode,Origin,Month,Reporting_Airline,AirTime
0,Alabama,AL,BFM,5,F9,152
1,Alabama,AL,BFM,8,F9,154
2,Alabama,AL,BFM,11,F9,165
3,Alabama,AL,BHM,1,9E,412
4,Alabama,AL,BHM,1,AA,2373
5,Alabama,AL,BHM,1,DH,187
6,Alabama,AL,BHM,1,DL,1563
7,Alabama,AL,BHM,1,EV,2390
8,Alabama,AL,BHM,1,MQ,790
9,Alabama,AL,BHM,1,NW,623
10,Alabama,AL,BHM,1,OH,679
11,Alabama,AL,BHM,1,OO,644
12,Alabama,AL,BHM,1,US,381
13,Alabama,AL,BHM,1,WN,11317
14,Alabama,AL,BHM,1,XE,1358
15,Alabama,AL,BHM,1,YV,469
16,Alabama,AL,BHM,2,9E,459
17,Alabama,AL,BHM,2,AA,1532
18,Alabama,AL,BHM,2,CO,354
19,Alabama,AL,BHM,2,DL,1514
20,Alabama,AL,BHM,2,EV,3546
21,Alabama,AL,BHM,2,MQ,389
22,Alabama,AL,BHM,2,NW,963
23,Alabama,AL,BHM,2,OH,1162
24,Alabama,AL,BHM,2,OO,1545
25,Alabama,AL,BHM,2,UA,366
26,Alabama,AL,BHM,2,US,836
27,Alabama,AL,BHM,2,WN,9503
28,Alabama,AL,BHM,2,XE,1407
29,Alabama,AL,BHM,2,YV,615
30,Alabama,AL,BHM,3,9E,594
31,Alabama,AL,BHM,3,AA,1511
32,Alabama,AL,BHM,3,CO,211
33,Alabama,AL,BHM,3,DH,97
34,Alabama,AL,BHM,3,DL,1979
35,Alabama,AL,BHM,3,EV,3355
36,Alabama,AL,BHM,3,F9,174
37,Alabama,AL,BHM,3,MQ,281
38,Alabama,AL,BHM,3,NW,609
39,Alabama,AL,BHM,3,OH,1177
40,Alabama,AL,BHM,3,OO,1619
41,Alabama,AL,BHM,3,UA,100
42,Alabama,AL,BHM,3,US,635
43,Alabama,AL,BHM,3,WN,9435
44,Alabama,AL,BHM,3,XE,2479
45,Alabama,AL,BHM,3,YV,700
46,Alabama,AL,BHM,4,9E,629
47,Alabama,AL,BHM,4,AA,1646
48,Alabama,AL,BHM,4,CO,507
49,Alabama,AL,BHM,4,DH,209
50,Alabama,AL,BHM,4,DL,2616
51,Alabama,AL,BHM,4,EV,2964
52,Alabama,AL,BHM,4,MQ,539
53,Alabama,AL,BHM,4,NW,199
54,Alabama,AL,BHM,4,OH,1309
55,Alabama,AL,BHM,4,OO,693
56,Alabama,AL,BHM,4,US,336
57,Alabama,AL,BHM,4,WN,12237
58,Alabama,AL,BHM,4,XE,1516
59,Alabama,AL,BHM,4,YV,1058
60,Alabama,AL,BHM,4,YX,170
61,Alabama,AL,BHM,5,9E,564
62,Alabama,AL,BHM,5,AA,1237
63,Alabama,AL,BHM,5,CO,500
64,Alabama,AL,BHM,5,DH,180
65,Alabama,AL,BHM,5,DL,1967
66,Alabama,AL,BHM,5,EV,2382
67,Alabama,AL,BHM,5,F9,147
68,Alabama,AL,BHM,5,MQ,795
69,Alabama,AL,BHM,5,NW,671
70,Alabama,AL,BHM,5,OH,1363
71,Alabama,AL,BHM,5,OO,1177
72,Alabama,AL,BHM,5,US,428
73,Alabama,AL,BHM,5,WN,11129
74,Alabama,AL,BHM,5,XE,1758
75,Alabama,AL,BHM,5,YV,1195
76,Alabama,AL,BHM,6,9E,414
77,Alabama,AL,BHM,6,AA,1431
78,Alabama,AL,BHM,6,CO,198
79,Alabama,AL,BHM,6,DL,1776
80,Alabama,AL,BHM,6,EV,1978
81,Alabama,AL,BHM,6,MQ,1175
82,Alabama,AL,BHM,6,NW,936
83,Alabama,AL,BHM,6,OH,1528
84,Alabama,AL,BHM,6,OO,2254
85,Alabama,AL,BHM,6,US,259
86,Alabama,AL,BHM,6,WN,9923
87,Alabama,AL,BHM,6,XE,1545
88,Alabama,AL,BHM,6,YV,979
89,Alabama,AL,BHM,7,9E,383
90,Alabama,AL,BHM,7,AA,1875
91,Alabama,AL,BHM,7,CO,563
92,Alabama,AL,BHM,7,DH,88
93,Alabama,AL,BHM,7,DL,1645
94,Alabama,AL,BHM,7,EV,2209
95,Alabama,AL,BHM,7,MQ,778
96,Alabama,AL,BHM,7,NW,696
97,Alabama,AL,BHM,7,OH,1595
98,Alabama,AL,BHM,7,OO,1457
99,Alabama,AL,BHM,7,UA,86
100,Alabama,AL,BHM,7,US,240
101,Alabama,AL,BHM,7,WN,11573
102,Alabama,AL,BHM,7,XE,1972
103,Alabama,AL,BHM,7,YV,825
104,Alabama,AL,BHM,8,9E,340
105,Alabama,AL,BHM,8,AA,1262
106,Alabama,AL,BHM,8,CO,162
107,Alabama,AL,BHM,8,DL,1727
108,Alabama,AL,BHM,8,EV,2753
109,Alabama,AL,BHM,8,MQ,597
110,Alabama,AL,BHM,8,NW,594
111,Alabama,AL,BHM,8,OH,1301
112,Alabama,AL,BHM,8,OO,1578
113,Alabama,AL,BHM,8,UA,88
114,Alabama,AL,BHM,8,US,530
115,Alabama,AL,BHM,8,WN,10493
116,Alabama,AL,BHM,8,XE,1948
117,Alabama,AL,BHM,8,YV,792
118,Alabama,AL,BHM,9,9E,758
119,Alabama,AL,BHM,9,AA,1915
120,Alabama,AL,BHM,9,CO,317
121,Alabama,AL,BHM,9,DH,86
122,Alabama,AL,BHM,9,DL,2150
123,Alabama,AL,BHM,9,EV,1960
124,Alabama,AL,BHM,9,F9,65
125,Alabama,AL,BHM,9,MQ,685
126,Alabama,AL,BHM,9,NW,435
127,Alabama,AL,BHM,9,OH,1765
128,Alabama,AL,BHM,9,OO,1611
129,Alabama,AL,BHM,9,US,272
130,Alabama,AL,BHM,9,WN,8098
131,Alabama,AL,BHM,9,XE,2019
132,Alabama,AL,BHM,9,YV,922
133,Alabama,AL,BHM,9,YX,118
134,Alabama,AL,BHM,10,9E,550
135,Alabama,AL,BHM,10,AA,2157
136,Alabama,AL,BHM,10,CO,513
137,Alabama,AL,BHM,10,DL,2221
138,Alabama,AL,BHM,10,EV,1576
139,Alabama,AL,BHM,10,MQ,736
140,Alabama,AL,BHM,10,NW,774
141,Alabama,AL,BHM,10,OH,1631
142,Alabama,AL,BHM,10,OO,1931
143,Alabama,AL,BHM,10,US,443
144,Alabama,AL,BHM,10,WN,10531
145,Alabama,AL,BHM,10,XE,1583
146,Alabama,AL,BHM,10,YV,862
147,Alabama,AL,BHM,11,9E,619
148,Alabama,AL,BHM,11,AA,1576
149,Alabama,AL,BHM,11,CO,468
150,Alabama,AL,BHM,11,DL,1968
151,Alabama,AL,BHM,11,EV,2554
152,Alabama,AL,BHM,11,MQ,666
153,Alabama,AL,BHM,11,NW,298
154,Alabama,AL,BHM,11,OH,1789
155,Alabama,AL,BHM,11,OO,2200
156,Alabama,AL,BHM,11,US,315
157,Alabama,AL,BHM,11,WN,10662
158,Alabama,AL,BHM,11,XE,1513
159,Alabama,AL,BHM,11,YV,808
160,Alabama,AL,BHM,12,9E,410
161,Alabama,AL,BHM,12,AA,1879
162,Alabama,AL,BHM,12,CO,726
163,Alabama,AL,BHM,12,DH,88
164,Alabama,AL,BHM,12,DL,1718
165,Alabama,AL,BHM,12,EV,2756
166,Alabama,AL,BHM,12,MQ,707
167,Alabama,AL,BHM,12,NW,777
168,Alabama,AL,BHM,12,OH,1059
169,Alabama,AL,BHM,12,OO,1647
170,Alabama,AL,BHM,12,US,209
171,Alabama,AL,BHM,12,WN,10159
172,Alabama,AL,BHM,12,XE,2025
173,Alabama,AL,BHM,12,YV,859
174,Alabama,AL,BHM,12,YX,155
175,Alabama,AL,DHN,1,EV,612
176,Alabama,AL,DHN,1,OO,0
177,Alabama,AL,DHN,2,EV,376
178,Alabama,AL,DHN,2,OO,104
179,Alabama,AL,DHN,3,EV,885
180,Alabama,AL,DHN,3,OO,40
181,Alabama,AL,DHN,4,EV,707
182,Alabama,AL,DHN,4,OO,170
183,Alabama,AL,DHN,5,EV,446
184,Alabama,AL,DHN,5,OO,73
185,Alabama,AL,DHN,6,EV,738
186,Alabama,AL,DHN,6,OH,32
187,Alabama,AL,DHN,6,OO,101
188,Alabama,AL,DHN,7,EV,542
189,Alabama,AL,DHN,7,OO,36
190,Alabama,AL,DHN,8,EV,373
191,Alabama,AL,DHN,8,OO,142
192,Alabama,AL,DHN,9,EV,644
193,Alabama,AL,DHN,9,OO,193
194,Alabama,AL,DHN,10,EV,468
195,Alabama,AL,DHN,10,OO,220
196,Alabama,AL,DHN,11,EV,615
197,Alabama,AL,DHN,11,OO,75
198,Alabama,AL,DHN,12,EV,614
199,Alabama,AL,DHN,12,OO,111
200,Alabama,AL,HSV,1,9E,292
201,Alabama,AL,HSV,1,AA,1260
202,Alabama,AL,HSV,1,DH,148
203,Alabama,AL,HSV,1,DL,879
204,Alabama,AL,HSV,1,EV,2893
205,Alabama,AL,HSV,1,F9,144
206,Alabama,AL,HSV,1,FL,158
207,Alabama,AL,HSV,1,MQ,1343
208,Alabama,AL,HSV,1,OH,1237
209,Alabama,AL,HSV,1,OO,328
210,Alabama,AL,HSV,1,US,160
211,Alabama,AL,HSV,1,XE,1268
212,Alabama,AL,HSV,1,YV,403
213,Alabama,AL,HSV,1,YX,182
214,Alabama,AL,HSV,2,9E,203
215,Alabama,AL,HSV,2,AA,608
216,Alabama,AL,HSV,2,DH,175
217,Alabama,AL,HSV,2,DL,1145
218,Alabama,AL,HSV,2,EV,1964
219,Alabama,AL,HSV,2,FL,165
220,Alabama,AL,HSV,2,MQ,990
221,Alabama,AL,HSV,2,OH,1067
222,Alabama,AL,HSV,2,OO,458
223,Alabama,AL,HSV,2,US,172
224,Alabama,AL,HSV,2,XE,795
225,Alabama,AL,HSV,2,YV,213
226,Alabama,AL,HSV,2,YX,162
227,Alabama,AL,HSV,3,9E,651
228,Alabama,AL,HSV,3,AA,497
229,Alabama,AL,HSV,3,DL,1216
230,Alabama,AL,HSV,3,EV,2171
231,Alabama,AL,HSV,3,FL,170
232,Alabama,AL,HSV,3,MQ,1336
233,Alabama,AL,HSV,3,OH,721
234,Alabama,AL,HSV,3,OO,313
235,Alabama,AL,HSV,3,US,162
236,Alabama,AL,HSV,3,XE,1262
237,Alabama,AL,HSV,3,YV,102
238,Alabama,AL,HSV,3,YX,279
239,Alabama,AL,HSV,4,9E,357
240,Alabama,AL,HSV,4,AA,1153
241,Alabama,AL,HSV,4,DH,178
242,Alabama,AL,HSV,4,DL,1041
243,Alabama,AL,HSV,4,EV,3279
244,Alabama,AL,HSV,4,FL,372
245,Alabama,AL,HSV,4,MQ,1478
246,Alabama,AL,HSV,4,OH,602
247,Alabama,AL,HSV,4,OO,309
248,Alabama,AL,HSV,4,US,64
249,Alabama,AL,HSV,4,XE,633
250,Alabama,AL,HSV,4,YV,92
251,Alabama,AL,HSV,5,9E,260
252,Alabama,AL,HSV,5,AA,1218
253,Alabama,AL,HSV,5,DH,91
254,Alabama,AL,HSV,5,DL,1060
255,Alabama,AL,HSV,5,EV,2539
256,Alabama,AL,HSV,5,MQ,1465
257,Alabama,AL,HSV,5,OH,1183
258,Alabama,AL,HSV,5,OO,206
259,Alabama,AL,HSV,5,US,105
260,Alabama,AL,HSV,5,XE,807
261,Alabama,AL,HSV,5,YV,917
262,Alabama,AL,HSV,5,YX,268
263,Alabama,AL,HSV,6,9E,616
264,Alabama,AL,HSV,6,AA,1183
265,Alabama,AL,HSV,6,DH,89
266,Alabama,AL,HSV,6,DL,717
267,Alabama,AL,HSV,6,EV,2624
268,Alabama,AL,HSV,6,FL,475
269,Alabama,AL,HSV,6,MQ,1298
270,Alabama,AL,HSV,6,OH,589
271,Alabama,AL,HSV,6,OO,323
272,Alabama,AL,HSV,6,US,119
273,Alabama,AL,HSV,6,XE,926
274,Alabama,AL,HSV,6,YV,572
275,Alabama,AL,HSV,6,YX,81
276,Alabama,AL,HSV,7,9E,461
277,Alabama,AL,HSV,7,AA,1074
278,Alabama,AL,HSV,7,DH,212
279,Alabama,AL,HSV,7,DL,957
280,Alabama,AL,HSV,7,EV,2458
281,Alabama,AL,HSV,7,F9,138
282,Alabama,AL,HSV,7,FL,254
283,Alabama,AL,HSV,7,MQ,1172
284,Alabama,AL,HSV,7,OH,984
285,Alabama,AL,HSV,7,OO,243
286,Alabama,AL,HSV,7,US,124
287,Alabama,AL,HSV,7,XE,370
288,Alabama,AL,HSV,7,YV,266
289,Alabama,AL,HSV,8,9E,531
290,Alabama,AL,HSV,8,AA,1239
291,Alabama,AL,HSV,8,DH,189
292,Alabama,AL,HSV,8,DL,1068
293,Alabama,AL,HSV,8,EV,2531
294,Alabama,AL,HSV,8,MQ,1795
295,Alabama,AL,HSV,8,OH,1045
296,Alabama,AL,HSV,8,OO,1030
297,Alabama,AL,HSV,8,US,175
298,Alabama,AL,HSV,8,XE,485
299,Alabama,AL,HSV,8,YV,822
300,Alabama,AL,HSV,8,YX,90
301,Alabama,AL,HSV,9,9E,75
302,Alabama,AL,HSV,9,AA,1156
303,Alabama,AL,HSV,9,DH,163
304,Alabama,AL,HSV,9,DL,1090
305,Alabama,AL,HSV,9,EV,1722
306,Alabama,AL,HSV,9,FL,88
307,Alabama,AL,HSV,9,MQ,1509
308,Alabama,AL,HSV,9,OH,913
309,Alabama,AL,HSV,9,OO,698
310,Alabama,AL,HSV,9,US,67
311,Alabama,AL,HSV,9,XE,579
312,Alabama,AL,HSV,9,YV,321
313,Alabama,AL,HSV,9,YX,92
314,Alabama,AL,HSV,10,9E,523
315,Alabama,AL,HSV,10,AA,1248
316,Alabama,AL,HSV,10,DL,1496
317,Alabama,AL,HSV,10,EV,1980
318,Alabama,AL,HSV,10,FL,490
319,Alabama,AL,HSV,10,MQ,1860
320,Alabama,AL,HSV,10,OH,735
321,Alabama,AL,HSV,10,OO,390
322,Alabama,AL,HSV,10,US,66
323,Alabama,AL,HSV,10,XE,529
324,Alabama,AL,HSV,10,YV,756
325,Alabama,AL,HSV,10,YX,279
326,Alabama,AL,HSV,11,9E,234
327,Alabama,AL,HSV,11,AA,1463
328,Alabama,AL,HSV,11,DH,415
329,Alabama,AL,HSV,11,DL,1027
330,Alabama,AL,HSV,11,EV,3111
331,Alabama,AL,HSV,11,F9,79
332,Alabama,AL,HSV,11,FL,79
333,Alabama,AL,HSV,11,MQ,892
334,Alabama,AL,HSV,11,OH,1048
335,Alabama,AL,HSV,11,OO,407
336,Alabama,AL,HSV,11,US,225
337,Alabama,AL,HSV,11,XE,984
338,Alabama,AL,HSV,11,YV,688
339,Alabama,AL,HSV,11,YX,261
340,Alabama,AL,HSV,12,9E,772
341,Alabama,AL,HSV,12,AA,1216
342,Alabama,AL,HSV,12,DH,239
343,Alabama,AL,HSV,12,DL,955
344,Alabama,AL,HSV,12,EV,1845
345,Alabama,AL,HSV,12,FL,165
346,Alabama,AL,HSV,12,MQ,1150
347,Alabama,AL,HSV,12,OH,899
348,Alabama,AL,HSV,12,OO,84
349,Alabama,AL,HSV,12,US,174
350,Alabama,AL,HSV,12,XE,654
351,Alabama,AL,HSV,12,YV,843
352,Alabama,AL,HSV,12,YX,84
353,Alabama,AL,MGM,1,9E,124
354,Alabama,AL,MGM,1,DL,333
355,Alabama,AL,MGM,1,EV,725
356,Alabama,AL,MGM,1,MQ,548
357,Alabama,AL,MGM,1,OH,59
358,Alabama,AL,MGM,1,OO,203
359,Alabama,AL,MGM,1,XE,188
360,Alabama,AL,MGM,1,YV,113
361,Alabama,AL,MGM,2,9E,302
362,Alabama,AL,MGM,2,DL,170
363,Alabama,AL,MGM,2,EV,1391
364,Alabama,AL,MGM,2,MQ,541
365,Alabama,AL,MGM,2,OH,134
366,Alabama,AL,MGM,2,XE,96
367,Alabama,AL,MGM,3,9E,83
368,Alabama,AL,MGM,3,DL,152
369,Alabama,AL,MGM,3,EV,1385
370,Alabama,AL,MGM,3,MQ,205
371,Alabama,AL,MGM,3,OH,56
372,Alabama,AL,MGM,3,OO,238
373,Alabama,AL,MGM,3,XE,308
374,Alabama,AL,MGM,4,9E,226
375,Alabama,AL,MGM,4,EV,1470
376,Alabama,AL,MGM,4,MQ,209
377,Alabama,AL,MGM,4,OO,207
378,Alabama,AL,MGM,5,9E,279
379,Alabama,AL,MGM,5,DL,53
380,Alabama,AL,MGM,5,EV,1761
381,Alabama,AL,MGM,5,MQ,1427
382,Alabama,AL,MGM,5,OH,158
383,Alabama,AL,MGM,5,OO,200
384,Alabama,AL,MGM,5,XE,97
385,Alabama,AL,MGM,6,9E,157
386,Alabama,AL,MGM,6,DL,37
387,Alabama,AL,MGM,6,EV,1190
388,Alabama,AL,MGM,6,MQ,682
389,Alabama,AL,MGM,6,OH,106
390,Alabama,AL,MGM,6,OO,189
391,Alabama,AL,MGM,6,XE,167
392,Alabama,AL,MGM,7,9E,84
393,Alabama,AL,MGM,7,DL,122
394,Alabama,AL,MGM,7,EV,963
395,Alabama,AL,MGM,7,MQ,181
396,Alabama,AL,MGM,7,OO,31
397,Alabama,AL,MGM,7,XE,170
398,Alabama,AL,MGM,8,9E,301
399,Alabama,AL,MGM,8,DL,67
400,Alabama,AL,MGM,8,EV,1615
401,Alabama,AL,MGM,8,MQ,776
402,Alabama,AL,MGM,8,OO,154
403,Alabama,AL,MGM,8,XE,108
404,Alabama,AL,MGM,9,9E,212
405,Alabama,AL,MGM,9,DL,28
406,Alabama,AL,MGM,9,EV,1539
407,Alabama,AL,MGM,9,MQ,677
408,Alabama,AL,MGM,9,OH,102
409,Alabama,AL,MGM,9,OO,90
410,Alabama,AL,MGM,10,9E,56
411,Alabama,AL,MGM,10,DL,149
412,Alabama,AL,MGM,10,EV,1560
413,Alabama,AL,MGM,10,MQ,615
414,Alabama,AL,MGM,10,OO,245
415,Alabama,AL,MGM,10,XE,270
416,Alabama,AL,MGM,11,9E,51
417,Alabama,AL,MGM,11,DL,201
418,Alabama,AL,MGM,11,EV,1551
419,Alabama,AL,MGM,11,MQ,735
420,Alabama,AL,MGM,11,OH,90
421,Alabama,AL,MGM,11,OO,165
422,Alabama,AL,MGM,11,XE,282
423,Alabama,AL,MGM,12,9E,237
424,Alabama,AL,MGM,12,DL,30
425,Alabama,AL,MGM,12,EV,1322
426,Alabama,AL,MGM,12,MQ,1067
427,Alabama,AL,MGM,12,OO,98
428,Alabama,AL,MGM,12,XE,120
429,Alabama,AL,MOB,1,9E,113
430,Alabama,AL,MOB,1,DL,1313
431,Alabama,AL,MOB,1,EV,2329
432,Alabama,AL,MOB,1,MQ,460
433,Alabama,AL,MOB,1,OO,199
434,Alabama,AL,MOB,1,XE,1101
435,Alabama,AL,MOB,1,YV,263
436,Alabama,AL,MOB,2,9E,174
437,Alabama,AL,MOB,2,DL,1181
438,Alabama,AL,MOB,2,EV,1978
439,Alabama,AL,MOB,2,MQ,1041
440,Alabama,AL,MOB,2,OH,72
441,Alabama,AL,MOB,2,OO,114
442,Alabama,AL,MOB,2,XE,432
443,Alabama,AL,MOB,2,YV,171
444,Alabama,AL,MOB,3,9E,386
445,Alabama,AL,MOB,3,DL,1265
446,Alabama,AL,MOB,3,EV,2529
447,Alabama,AL,MOB,3,MQ,847
448,Alabama,AL,MOB,3,OO,97
449,Alabama,AL,MOB,3,XE,1534
450,Alabama,AL,MOB,3,YV,240
451,Alabama,AL,MOB,4,9E,236
452,Alabama,AL,MOB,4,DL,1055
453,Alabama,AL,MOB,4,EV,1943
454,Alabama,AL,MOB,4,MQ,751
455,Alabama,AL,MOB,4,OH,80
456,Alabama,AL,MOB,4,OO,130
457,Alabama,AL,MOB,4,XE,779
458,Alabama,AL,MOB,4,YV,622
459,Alabama,AL,MOB,5,9E,232
460,Alabama,AL,MOB,5,DL,1222
461,Alabama,AL,MOB,5,EV,2600
462,Alabama,AL,MOB,5,MQ,1139
463,Alabama,AL,MOB,5,OH,71
464,Alabama,AL,MOB,5,OO,121
465,Alabama,AL,MOB,5,XE,751
466,Alabama,AL,MOB,5,YV,168
467,Alabama,AL,MOB,6,9E,327
468,Alabama,AL,MOB,6,DL,682
469,Alabama,AL,MOB,6,EV,2425
470,Alabama,AL,MOB,6,MQ,1008
471,Alabama,AL,MOB,6,OH,0
472,Alabama,AL,MOB,6,OO,186
473,Alabama,AL,MOB,6,XE,891
474,Alabama,AL,MOB,6,YV,248
475,Alabama,AL,MOB,7,9E,170
476,Alabama,AL,MOB,7,DL,1198
477,Alabama,AL,MOB,7,EV,1898
478,Alabama,AL,MOB,7,MQ,1071
479,Alabama,AL,MOB,7,OH,86
480,Alabama,AL,MOB,7,OO,369
481,Alabama,AL,MOB,7,XE,782
482,Alabama,AL,MOB,7,YV,157
483,Alabama,AL,MOB,8,9E,229
484,Alabama,AL,MOB,8,DL,879
485,Alabama,AL,MOB,8,EV,2776
486,Alabama,AL,MOB,8,MQ,326
487,Alabama,AL,MOB,8,OH,163
488,Alabama,AL,MOB,8,OO,279
489,Alabama,AL,MOB,8,XE,1081
490,Alabama,AL,MOB,8,YV,162
491,Alabama,AL,MOB,9,9E,285
492,Alabama,AL,MOB,9,DL,945
493,Alabama,AL,MOB,9,EV,2322
494,Alabama,AL,MOB,9,MQ,982
495,Alabama,AL,MOB,9,OH,323
496,Alabama,AL,MOB,9,OO,216
497,Alabama,AL,MOB,9,XE,688
498,Alabama,AL,MOB,10,9E,400
499,Alabama,AL,MOB,10,DL,1135
500,Alabama,AL,MOB,10,EV,2186
501,Alabama,AL,MOB,10,MQ,957
502,Alabama,AL,MOB,10,OH,225
503,Alabama,AL,MOB,10,OO,208
504,Alabama,AL,MOB,10,XE,626
505,Alabama,AL,MOB,10,YV,284
506,Alabama,AL,MOB,11,9E,294
507,Alabama,AL,MOB,11,DL,584
508,Alabama,AL,MOB,11,EV,2175
509,Alabama,AL,MOB,11,MQ,950
510,Alabama,AL,MOB,11,OH,75
511,Alabama,AL,MOB,11,OO,277
512,Alabama,AL,MOB,11,XE,808
513,Alabama,AL,MOB,11,YV,86
514,Alabama,AL,MOB,12,9E,211
515,Alabama,AL,MOB,12,DL,276
516,Alabama,AL,MOB,12,EV,2615
517,Alabama,AL,MOB,12,MQ,1379
518,Alabama,AL,MOB,12,OH,75
519,Alabama,AL,MOB,12,OO,262
520,Alabama,AL,MOB,12,XE,1157
521,Alabama,AL,MOB,12,YV,167
522,Alaska,AK,ADK,1,AS,149
523,Alaska,AK,ADK,3,AS,0
524,Alaska,AK,ADK,4,AS,311
525,Alaska,AK,ADK,5,AS,262
526,Alaska,AK,ADK,6,AS,319
527,Alaska,AK,ADK,7,AS,283
528,Alaska,AK,ADK,8,AS,243
529,Alaska,AK,ADK,9,AS,427
530,Alaska,AK,ADK,10,AS,321
531,Alaska,AK,ADK,11,AS,150
532,Alaska,AK,ADK,12,AS,592
533,Alaska,AK,ADQ,1,AS,499
534,Alaska,AK,ADQ,2,AS,432
535,Alaska,AK,ADQ,3,AS,208
536,Alaska,AK,ADQ,4,AS,490
537,Alaska,AK,ADQ,5,AS,341
538,Alaska,AK,ADQ,6,AS,382
539,Alaska,AK,ADQ,7,AS,489
540,Alaska,AK,ADQ,8,AS,732
541,Alaska,AK,ADQ,9,AS,289
542,Alaska,AK,ADQ,10,AS,531
543,Alaska,AK,ADQ,11,AS,458
544,Alaska,AK,ADQ,12,AS,295
545,Alaska,AK,AKN,1,AS,56
546,Alaska,AK,AKN,3,AS,58
547,Alaska,AK,AKN,4,AS,236
548,Alaska,AK,AKN,5,AS,239
549,Alaska,AK,AKN,6,AS,47
550,Alaska,AK,AKN,7,AS,183
551,Alaska,AK,AKN,8,AS,449
552,Alaska,AK,AKN,9,AS,47
553,Alaska,AK,AKN,10,AS,110
554,Alaska,AK,AKN,11,AS,116
555,Alaska,AK,AKN,12,AS,162
556,Alaska,AK,ANC,1,AS,30811
557,Alaska,AK,ANC,1,CO,1383
558,Alaska,AK,ANC,1,DL,3994
559,Alaska,AK,ANC,1,NW,2565
560,Alaska,AK,ANC,1,UA,2504
561,Alaska,AK,ANC,1,US,604
562,Alaska,AK,ANC,2,AA,305
563,Alaska,AK,ANC,2,AS,25806
564,Alaska,AK,ANC,2,CO,1573
565,Alaska,AK,ANC,2,DL,2531
566,Alaska,AK,ANC,2,NW,844
567,Alaska,AK,ANC,2,TW,193
568,Alaska,AK,ANC,2,UA,1503
569,Alaska,AK,ANC,2,US,1162
570,Alaska,AK,ANC,3,AA,299
571,Alaska,AK,ANC,3,AS,31927
572,Alaska,AK,ANC,3,CO,2132
573,Alaska,AK,ANC,3,DL,3565
574,Alaska,AK,ANC,3,HP,276
575,Alaska,AK,ANC,3,NW,1761
576,Alaska,AK,ANC,3,UA,2345
577,Alaska,AK,ANC,3,US,1463
578,Alaska,AK,ANC,4,AS,23436
579,Alaska,AK,ANC,4,CO,855
580,Alaska,AK,ANC,4,DL,3327
581,Alaska,AK,ANC,4,NW,2630
582,Alaska,AK,ANC,4,UA,2657
583,Alaska,AK,ANC,4,US,1222
584,Alaska,AK,ANC,5,AA,1059
585,Alaska,AK,ANC,5,AS,38065
586,Alaska,AK,ANC,5,B6,265
587,Alaska,AK,ANC,5,CO,1660
588,Alaska,AK,ANC,5,DL,5294
589,Alaska,AK,ANC,5,F9,571
590,Alaska,AK,ANC,5,G4,171
591,Alaska,AK,ANC,5,NW,4843
592,Alaska,AK,ANC,5,TW,336
593,Alaska,AK,ANC,5,UA,1625
594,Alaska,AK,ANC,5,US,1836
595,Alaska,AK,ANC,6,AA,1373
596,Alaska,AK,ANC,6,AS,45788
597,Alaska,AK,ANC,6,CO,3374
598,Alaska,AK,ANC,6,DL,10858
599,Alaska,AK,ANC,6,F9,281
600,Alaska,AK,ANC,6,HP,303
601,Alaska,AK,ANC,6,NW,7037
602,Alaska,AK,ANC,6,TW,899
603,Alaska,AK,ANC,6,UA,6947
604,Alaska,AK,ANC,6,US,2113
605,Alaska,AK,ANC,7,AA,2903
606,Alaska,AK,ANC,7,AS,46170
607,Alaska,AK,ANC,7,B6,1386
608,Alaska,AK,ANC,7,CO,3616
609,Alaska,AK,ANC,7,DL,12885
610,Alaska,AK,ANC,7,F9,864
611,Alaska,AK,ANC,7,HP,322
612,Alaska,AK,ANC,7,NW,4389
613,Alaska,AK,ANC,7,TW,717
614,Alaska,AK,ANC,7,UA,7129
615,Alaska,AK,ANC,7,US,307
616,Alaska,AK,ANC,7,VX,254
617,Alaska,AK,ANC,8,AA,4298
618,Alaska,AK,ANC,8,AS,44118
619,Alaska,AK,ANC,8,B6,589
620,Alaska,AK,ANC,8,CO,2933
621,Alaska,AK,ANC,8,DL,10545
622,Alaska,AK,ANC,8,F9,822
623,Alaska,AK,ANC,8,HP,591
624,Alaska,AK,ANC,8,NW,4160
625,Alaska,AK,ANC,8,TW,1345
626,Alaska,AK,ANC,8,UA,8169
627,Alaska,AK,ANC,8,US,1557
628,Alaska,AK,ANC,9,AA,1706
629,Alaska,AK,ANC,9,AS,33589
630,Alaska,AK,ANC,9,B6,788
631,Alaska,AK,ANC,9,CO,1422
632,Alaska,AK,ANC,9,DL,6055
633,Alaska,AK,ANC,9,F9,1139
634,Alaska,AK,ANC,9,HP,595
635,Alaska,AK,ANC,9,NW,2865
636,Alaska,AK,ANC,9,TW,318
637,Alaska,AK,ANC,9,UA,4847
638,Alaska,AK,ANC,9,US,628
639,Alaska,AK,ANC,9,VX,257
640,Alaska,AK,ANC,10,AS,31043
641,Alaska,AK,ANC,10,CO,1012
642,Alaska,AK,ANC,10,DL,5123
643,Alaska,AK,ANC,10,NW,1779
644,Alaska,AK,ANC,10,UA,2530
645,Alaska,AK,ANC,10,US,592
646,Alaska,AK,ANC,11,AS,29253
647,Alaska,AK,ANC,11,CO,1820
648,Alaska,AK,ANC,11,DL,4433
649,Alaska,AK,ANC,11,NW,1130
650,Alaska,AK,ANC,11,TW,364
651,Alaska,AK,ANC,11,UA,2455
